0,53.71122000000001
1,50.50458000000001
2,48.09960000000001
3,47.29794
4,47.29794
5,48.09960000000001
6,59.32284000000001
7,68.94276
8,76.15769999999999
9,76.95936
10,76.95936
11,76.15769999999999
12,76.15769999999999
13,76.15769999999999
14,74.55438000000001
15,75.35604000000001
16,79.36434000000001
17,80.16600000000001
18,80.16600000000001
19,76.95936
20,72.95106000000001
21,66.53778
22,58.52118000000001
23,50.50458000000001
24,57.754000000000005
25,54.306000000000004
26,51.72
27,50.858
28,50.858
29,51.72
30,63.788000000000004
31,74.132
32,81.89
33,82.752
34,82.752
35,81.89
36,81.89
37,81.89
38,80.16600000000001
39,81.02799999999999
40,85.33800000000001
41,86.2
42,86.2
43,82.752
44,78.44200000000001
45,71.54599999999999
46,62.926
47,54.306000000000004
48,56.59892000000001
49,53.219879999999996
50,50.6856
51,49.84083999999999
52,49.84083999999999
53,50.6856
54,62.51224
55,72.64936
56,80.2522
57,81.09696
58,81.09696
59,80.2522
60,80.2522
61,80.2522
62,78.56268
63,79.40744
64,83.63124
65,84.476
66,84.476
67,81.09696
68,76.87316000000001
69,70.11507999999999
70,61.66748
71,53.219879999999996
72,55.44384
73,52.13376
74,49.651199999999996
75,48.823679999999996
76,48.823679999999996
77,49.651199999999996
78,61.23647999999999
79,71.16672
80,78.61439999999999
81,79.44192
82,79.44192
83,78.61439999999999
84,78.61439999999999
85,78.61439999999999
86,76.95936
87,77.78688
88,81.92447999999999
89,82.752
90,82.752
91,79.44192
92,75.30432
93,68.68415999999999
94,60.40896
95,52.13376
96,54.28876
97,51.047639999999994
98,48.6168
99,47.80652
100,47.80652
101,48.6168
102,59.96072
103,69.68408
104,76.97659999999999
105,77.78688
106,77.78688
107,76.97659999999999
108,76.97659999999999
109,76.97659999999999
110,75.35604000000001
111,76.16632
112,80.21772
113,81.02799999999999
114,81.02799999999999
115,77.78688
116,73.73548
117,67.25323999999999
118,59.150439999999996
119,51.047639999999994
120,51.77172
121,47.789280000000005
122,45.13432000000001
123,43.80684
124,42.47936
125,43.143100000000004
126,43.80684
127,46.4618
128,53.09920000000001
129,58.40912
130,59.73660000000001
131,60.40034
132,59.73660000000001
133,58.40912
134,57.745380000000004
135,57.745380000000004
136,60.40034
137,66.37400000000001
138,65.71026
139,64.38278
140,62.391560000000005
141,61.064080000000004
142,57.745380000000004
143,53.76294000000001
144,50.427
145,46.548
146,43.962
147,42.669000000000004
148,41.376
149,42.02250000000001
150,42.669000000000004
151,45.254999999999995
152,51.720000000000006
153,56.892
154,58.185
155,58.8315
156,58.185
157,56.892
158,56.2455
159,56.2455
160,58.8315
161,64.65
162,64.0035
163,62.7105
164,60.771
165,59.47800000000001
166,56.2455
167,52.3665
168,56.07900000000001
169,52.73100000000001
170,50.220000000000006
171,49.382999999999996
172,49.382999999999996
173,50.220000000000006
174,61.938
175,71.982
176,79.515
177,80.352
178,80.352
179,79.515
180,79.515
181,79.515
182,77.84100000000001
183,78.678
184,82.863
185,83.7
186,83.7
187,80.352
188,76.167
189,69.471
190,61.101000000000006
191,52.73100000000001
192,60.300000000000004
193,56.7
194,54.0
195,53.099999999999994
196,53.099999999999994
197,54.0
198,66.6
199,77.4
200,85.5
201,86.39999999999999
202,86.39999999999999
203,85.5
204,85.5
205,85.5
206,83.7
207,84.6
208,89.1
209,90.0
210,90.0
211,86.39999999999999
212,81.9
213,74.7
214,65.7
215,56.7
216,59.09400000000001
217,55.565999999999995
218,52.919999999999995
219,52.038
220,52.038
221,52.919999999999995
222,65.268
223,75.852
224,83.78999999999999
225,84.672
226,84.672
227,83.78999999999999
228,83.78999999999999
229,83.78999999999999
230,82.026
231,82.90799999999999
232,87.318
233,88.2
234,88.2
235,84.672
236,80.262
237,73.20599999999999
238,64.386
239,55.565999999999995
240,57.888
241,54.432
242,51.839999999999996
243,50.97599999999999
244,50.97599999999999
245,51.839999999999996
246,63.93599999999999
247,74.304
248,82.08
249,82.944
250,82.944
251,82.08
252,82.08
253,82.08
254,80.352
255,81.216
256,85.53599999999999
257,86.39999999999999
258,86.39999999999999
259,82.944
260,78.62400000000001
261,71.71199999999999
262,63.071999999999996
263,54.432
264,56.682
265,53.297999999999995
266,50.76
267,49.914
268,49.914
269,50.76
270,62.604
271,72.75599999999999
272,80.36999999999999
273,81.216
274,81.216
275,80.36999999999999
276,80.36999999999999
277,80.36999999999999
278,78.678
279,79.524
280,83.754
281,84.6
282,84.6
283,81.216
284,76.98599999999999
285,70.21799999999999
286,61.757999999999996
287,53.297999999999995
288,54.054
289,49.896
290,47.12400000000001
291,45.738
292,44.352000000000004
293,45.045
294,45.738
295,48.50999999999999
296,55.44000000000001
297,60.983999999999995
298,62.370000000000005
299,63.063
300,62.370000000000005
301,60.983999999999995
302,60.291000000000004
303,60.291000000000004
304,63.063
305,69.3
306,68.607
307,67.221
308,65.142
309,63.756
310,60.291000000000004
311,56.133
312,52.65
313,48.6
314,45.9
315,44.55
316,43.199999999999996
317,43.87500000000001
318,44.55
319,47.24999999999999
320,54.00000000000001
321,59.400000000000006
322,60.75000000000001
323,61.425
324,60.75000000000001
325,59.400000000000006
326,58.724999999999994
327,58.724999999999994
328,61.425
329,67.5
330,66.82499999999999
331,65.47500000000001
332,63.449999999999996
333,62.10000000000001
334,58.724999999999994
335,54.675000000000004
336,54.708180000000006
337,51.44202000000001
338,48.9924
339,48.17585999999999
340,48.17585999999999
341,48.9924
342,60.42396
343,70.22244
344,77.5713
345,78.38784
346,78.38784
347,77.5713
348,77.5713
349,77.5713
350,75.93822
351,76.75475999999999
352,80.83746000000001
353,81.654
354,81.654
355,78.38784
356,74.30514000000001
357,67.77282
358,59.607420000000005
359,51.44202000000001
360,58.826
361,55.314
362,52.68
363,51.80199999999999
364,51.80199999999999
365,52.68
366,64.972
367,75.508
368,83.41
369,84.288
370,84.288
371,83.41
372,83.41
373,83.41
374,81.654
375,82.532
376,86.922
377,87.8
378,87.8
379,84.288
380,79.898
381,72.874
382,64.094
383,55.314
384,57.649480000000004
385,54.207719999999995
386,51.6264
387,50.76595999999999
388,50.76595999999999
389,51.6264
390,63.67256
391,73.99784
392,81.7418
393,82.60224
394,82.60224
395,81.7418
396,81.7418
397,81.7418
398,80.02091999999999
399,80.88135999999999
400,85.18356
401,86.044
402,86.044
403,82.60224
404,78.30004
405,71.41651999999999
406,62.81211999999999
407,54.207719999999995
408,56.47296
409,53.10144
410,50.572799999999994
411,49.72991999999999
412,49.72991999999999
413,50.572799999999994
414,62.37311999999999
415,72.48768
416,80.07359999999998
417,80.91647999999999
418,80.91647999999999
419,80.07359999999998
420,80.07359999999998
421,80.07359999999998
422,78.38784
423,79.23071999999999
424,83.44511999999999
425,84.288
426,84.288
427,80.91647999999999
428,76.70208
429,69.95903999999999
430,61.53024
431,53.10144
432,55.296440000000004
433,51.99515999999999
434,49.51919999999999
435,48.69388
436,48.69388
437,49.51919999999999
438,61.073679999999996
439,70.97751999999998
440,78.40539999999999
441,79.23071999999999
442,79.23071999999999
443,78.40539999999999
444,78.40539999999999
445,78.40539999999999
446,76.75475999999999
447,77.58008
448,81.70667999999999
449,82.532
450,82.532
451,79.23071999999999
452,75.10412
453,68.50155999999998
454,60.24835999999999
455,51.99515999999999
456,52.73268
457,48.67632
458,45.972080000000005
459,44.61996
460,43.26784
461,43.943900000000006
462,44.61996
463,47.32419999999999
464,54.08480000000001
465,59.49328
466,60.845400000000005
467,61.52146
468,60.845400000000005
469,59.49328
470,58.817220000000006
471,58.817220000000006
472,61.52146
473,67.606
474,66.92994
475,65.57782
476,63.54964
477,62.19752
478,58.817220000000006
479,54.76086
480,51.36299999999999
481,47.412
482,44.778
483,43.461
484,42.144
485,42.8025
486,43.461
487,46.09499999999999
488,52.68000000000001
489,57.948
490,59.265
491,59.9235
492,59.265
493,57.948
494,57.2895
495,57.2895
496,59.9235
497,65.85
498,65.19149999999999
499,63.8745
500,61.898999999999994
501,60.582
502,57.2895
503,53.3385
504,51.96654000000001
505,48.86406000000001
506,46.537200000000006
507,45.76158
508,45.76158
509,46.537200000000006
510,57.395880000000005
511,66.70332
512,73.6839
513,74.45952000000001
514,74.45952000000001
515,73.6839
516,73.6839
517,73.6839
518,72.13266000000002
519,72.90828
520,76.78638000000001
521,77.56200000000001
522,77.56200000000001
523,74.45952000000001
524,70.58142000000001
525,64.37646000000001
526,56.62026000000001
527,48.86406000000001
528,55.87800000000001
529,52.542
530,50.04
531,49.206
532,49.206
533,50.04
534,61.716
535,71.724
536,79.23
537,80.06400000000001
538,80.06400000000001
539,79.23
540,79.23
541,79.23
542,77.56200000000001
543,78.396
544,82.566
545,83.4
546,83.4
547,80.06400000000001
548,75.894
549,69.22200000000001
550,60.882000000000005
551,52.542
552,54.76044000000001
553,51.49116
554,49.0392
555,48.22188
556,48.22188
557,49.0392
558,60.48168
559,70.28952000000001
560,77.6454
561,78.46272
562,78.46272
563,77.6454
564,77.6454
565,77.6454
566,76.01076
567,76.82808
568,80.91468
569,81.732
570,81.732
571,78.46272
572,74.37612000000001
573,67.83756
574,59.664359999999995
575,51.49116
576,53.642880000000005
577,50.44032000000001
578,48.0384
579,47.237759999999994
580,47.237759999999994
581,48.0384
582,59.24736
583,68.85504
584,76.0608
585,76.86144
586,76.86144
587,76.0608
588,76.0608
589,76.0608
590,74.45952000000001
591,75.26016
592,79.26335999999999
593,80.06400000000001
594,80.06400000000001
595,76.86144
596,72.85824000000001
597,66.45312
598,58.44672
599,50.44032000000001
600,52.52532000000001
601,49.38948
602,47.0376
603,46.253640000000004
604,46.253640000000004
